"Label (Grouping)","HOUSING OCCUPANCY","HOUSING OCCUPANCY!!Total housing units","HOUSING OCCUPANCY!!Total housing units!!Occupied housing units","HOUSING OCCUPANCY!!Total housing units!!Vacant housing units","HOUSING OCCUPANCY!!Homeowner vacancy rate","HOUSING OCCUPANCY!!Rental vacancy rate","UNITS IN STRUCTURE","UNITS IN STRUCTURE!!Total housing units","UNITS IN STRUCTURE!!Total housing units!!1-unit, detached","UNITS IN STRUCTURE!!Total housing units!!1-unit, attached","UNITS IN STRUCTURE!!Total housing units!!2 units","UNITS IN STRUCTURE!!Total housing units!!3 or 4 units","UNITS IN STRUCTURE!!Total housing units!!5 to 9 units","UNITS IN STRUCTURE!!Total housing units!!10 to 19 units","UNITS IN STRUCTURE!!Total housing units!!20 or more units","UNITS IN STRUCTURE!!Total housing units!!Mobile home","UNITS IN STRUCTURE!!Total housing units!!Boat, RV, van, etc.","YEAR STRUCTURE BUILT","YEAR STRUCTURE BUILT!!Total housing units","YEAR STRUCTURE BUILT!!Total housing units!!Built 2010 or later","YEAR STRUCTURE BUILT!!Total housing units!!Built 2000 to 2009","YEAR STRUCTURE BUILT!!Total housing units!!Built 1990 to 1999","YEAR STRUCTURE BUILT!!Total housing units!!Built 1980 to 1989","YEAR STRUCTURE BUILT!!Total housing units!!Built 1970 to 1979","YEAR STRUCTURE BUILT!!Total housing units!!Built 1960 to 1969","YEAR STRUCTURE BUILT!!Total housing units!!Built 1950 to 1959","YEAR STRUCTURE BUILT!!Total housing units!!Built 1940 to 1949","YEAR STRUCTURE BUILT!!Total housing units!!Built 1939 or earlier","ROOMS","ROOMS!!Total housing units","ROOMS!!Total housing units!!1 room","ROOMS!!Total housing units!!2 rooms","ROOMS!!Total housing units!!3 rooms","ROOMS!!Total housing units!!4 rooms","ROOMS!!Total housing units!!5 rooms","ROOMS!!Total housing units!!6 rooms","ROOMS!!Total housing units!!7 rooms","ROOMS!!Total housing units!!8 rooms","ROOMS!!Total housing units!!9 rooms or more","ROOMS!!Total housing units!!Median rooms","BEDROOMS","BEDROOMS!!Total housing units","BEDROOMS!!Total housing units!!No bedroom","BEDROOMS!!Total housing units!!1 bedroom","BEDROOMS!!Total housing units!!2 bedrooms","BEDROOMS!!Total housing units!!3 bedrooms","BEDROOMS!!Total housing units!!4 bedrooms","BEDROOMS!!Total housing units!!5 or more bedrooms","HOUSING TENURE","HOUSING TENURE!!Occupied housing units","HOUSING TENURE!!Occupied housing units!!Owner-occupied","HOUSING TENURE!!Occupied housing units!!Renter-occupied","HOUSING TENURE!!Average household size of owner-occupied unit","HOUSING TENURE!!Average household size of renter-occupied unit","YEAR HOUSEHOLDER MOVED INTO UNIT","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2010 or later","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2000 to 2009","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1990 to 1999","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1980 to 1989","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1970 to 1979","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1969 or earlier","VEHICLES AVAILABLE","VEHICLES AVAILABLE!!Occupied housing units","VEHICLES AVAILABLE!!Occupied housing units!!No vehicles available","VEHICLES AVAILABLE!!Occupied housing units!!1 vehicle available","VEHICLES AVAILABLE!!Occupied housing units!!2 vehicles available","VEHICLES AVAILABLE!!Occupied housing units!!3 or more vehicles available","HOUSE HEATING FUEL","HOUSE HEATING FUEL!!Occupied housing units","HOUSE HEATING FUEL!!Occupied housing units!!Utility gas","HOUSE HEATING FUEL!!Occupied housing units!!Bottled, tank, or LP gas","HOUSE HEATING FUEL!!Occupied housing units!!Electricity","HOUSE HEATING FUEL!!Occupied housing units!!Fuel oil, kerosene, etc.","HOUSE HEATING FUEL!!Occupied housing units!!Coal or coke","HOUSE HEATING FUEL!!Occupied housing units!!Wood","HOUSE HEATING FUEL!!Occupied housing units!!Solar energy","HOUSE HEATING FUEL!!Occupied housing units!!Other fuel","HOUSE HEATING FUEL!!Occupied housing units!!No fuel used","SELECTED CHARACTERISTICS","SELECTED CHARACTERISTICS!!Occupied housing units","SELECTED CHARACTERISTICS!!Occupied housing units!!Lacking complete plumbing facilities","SELECTED CHARACTERISTICS!!Occupied housing units!!Lacking complete kitchen facilities","SELECTED CHARACTERISTICS!!Occupied housing units!!No telephone service available","OCCUPANTS PER ROOM","OCCUPANTS PER ROOM!!Occupied housing units","OCCUPANTS PER ROOM!!Occupied housing units!!1.00 or less","OCCUPANTS PER ROOM!!Occupied housing units!!1.01 to 1.50","OCCUPANTS PER ROOM!!Occupied housing units!!1.51 or more","VALUE","VALUE!!Owner-occupied units","VALUE!!Owner-occupied units!!Less than $50,000","VALUE!!Owner-occupied units!!$50,000 to $99,999","VALUE!!Owner-occupied units!!$100,000 to $149,999","VALUE!!Owner-occupied units!!$150,000 to $199,999","VALUE!!Owner-occupied units!!$200,000 to $299,999","VALUE!!Owner-occupied units!!$300,000 to $499,999","VALUE!!Owner-occupied units!!$500,000 to $999,999","VALUE!!Owner-occupied units!!$1,000,000 or more","VALUE!!Owner-occupied units!!Median (dollars)","MORTGAGE STATUS","MORTGAGE STATUS!!Owner-occupied units","MORTGAGE STATUS!!Owner-occupied units!!Housing units with a mortgage","MORTGAGE STATUS!!Owner-occupied units!!Housing units without a mortgage","SELECTED MONTHLY OWNER COSTS (SMOC)","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!Less than $300","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$300 to $499","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$500 to $699","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$700 to $999","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$1,000 to $1,499","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$1,500 to $1,999","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$2,000 or more","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!Median (dollars)","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!Less than $100","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$100 to $199","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$200 to $299","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$300 to $399","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$400 or more","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!Median (dollars)","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!Less than 20.0 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!20.0 to 24.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!25.0 to 29.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!30.0 to 34.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!35.0 percent or more","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Not computed","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!Less than 10.0 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!10.0 to 14.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!15.0 to 19.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!20.0 to 24.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!25.0 to 29.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!30.0 to 34.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!35.0 percent or more","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Not computed","GROSS RENT","GROSS RENT!!Occupied units paying rent","GROSS RENT!!Occupied units paying rent!!Less than $200","GROSS RENT!!Occupied units paying rent!!$200 to $299","GROSS RENT!!Occupied units paying rent!!$300 to $499","GROSS RENT!!Occupied units paying rent!!$500 to $749","GROSS RENT!!Occupied units paying rent!!$750 to $999","GROSS RENT!!Occupied units paying rent!!$1,000 to $1,499","GROSS RENT!!Occupied units paying rent!!$1,500 or more","GROSS RENT!!Occupied units paying rent!!Median (dollars)","GROSS RENT!!No rent paid","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!Less than 15.0 percent","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!15.0 to 19.9 percent","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!20.0 to 24.9 percent","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!25.0 to 29.9 percent","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!30.0 to 34.9 percent","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!35.0 percent or more","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Not computed"
"    Estimate","","9,047,973","7,211,584","1,836,389","2.5","9.2","","9,047,973","4,881,395","568,308","202,162","355,460","460,531","548,259","1,192,229","827,830","11,799","","9,047,973","117,006","1,859,596","1,535,375","1,943,943","1,658,385","869,222","663,028","196,709","204,709","","9,047,973","157,358","193,659","941,297","2,008,942","2,123,642","1,607,330","944,737","551,436","519,572","5.1","","9,047,973","171,569","945,141","3,067,898","3,459,529","1,176,389","227,447","","7,211,584","4,672,482","2,539,102","2.62","2.70","","7,211,584","2,651,271","2,635,521","1,122,159","477,914","213,147","111,572","","7,211,584","520,686","3,001,852","2,717,772","971,274","","7,211,584","318,727","74,420","6,648,779","13,461","523","14,787","2,486","3,858","134,543","","7,211,584","24,154","51,643","215,562","","7,211,584","7,003,522","154,945","53,117","","4,672,482","541,100","930,170","805,674","723,090","801,517","548,109","238,223","84,599","153,300","","4,672,482","2,766,041","1,906,441","","2,766,041","8,942","58,593","180,996","491,592","858,034","537,032","630,852","1,368","1,906,441","32,726","181,930","304,431","325,763","1,061,591","438","","2,742,335","956,083","413,114","304,491","220,258","848,389","23,706","1,868,908","747,007","362,156","226,393","137,400","88,649","69,546","237,757","37,533","","2,419,717","27,054","45,795","106,100","413,375","697,658","791,497","338,238","972","119,385","","2,346,517","203,439","243,705","280,541","262,065","226,331","1,130,436","192,585"
"    Percent","","9,047,973","79.7%","20.3%","(X)","(X)","","9,047,973","54.0%","6.3%","2.2%","3.9%","5.1%","6.1%","13.2%","9.1%","0.1%","","9,047,973","1.3%","20.6%","17.0%","21.5%","18.3%","9.6%","7.3%","2.2%","2.3%","","9,047,973","1.7%","2.1%","10.4%","22.2%","23.5%","17.8%","10.4%","6.1%","5.7%","(X)","","9,047,973","1.9%","10.4%","33.9%","38.2%","13.0%","2.5%","","7,211,584","64.8%","35.2%","(X)","(X)","","7,211,584","36.8%","36.5%","15.6%","6.6%","3.0%","1.5%","","7,211,584","7.2%","41.6%","37.7%","13.5%","","7,211,584","4.4%","1.0%","92.2%","0.2%","0.0%","0.2%","0.0%","0.1%","1.9%","","7,211,584","0.3%","0.7%","3.0%","","7,211,584","97.1%","2.1%","0.7%","","4,672,482","11.6%","19.9%","17.2%","15.5%","17.2%","11.7%","5.1%","1.8%","(X)","","4,672,482","59.2%","40.8%","","2,766,041","0.3%","2.1%","6.5%","17.8%","31.0%","19.4%","22.8%","(X)","1,906,441","1.7%","9.5%","16.0%","17.1%","55.7%","(X)","","2,742,335","34.9%","15.1%","11.1%","8.0%","30.9%","(X)","1,868,908","40.0%","19.4%","12.1%","7.4%","4.7%","3.7%","12.7%","(X)","","2,419,717","1.1%","1.9%","4.4%","17.1%","28.8%","32.7%","14.0%","(X)","(X)","","2,346,517","8.7%","10.4%","12.0%","11.2%","9.6%","48.2%","(X)"
"Georgia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","4,110,162","3,546,965","563,197","2.6","9.3","","4,110,162","2,727,053","145,232","93,885","123,713","224,620","196,820","223,233","373,277","2,329","","4,110,162","62,486","952,800","881,986","699,904","575,245","374,561","256,615","120,256","186,309","","4,110,162","48,571","49,866","248,502","590,547","871,252","793,534","557,212","399,507","551,171","5.8","","4,110,162","51,128","309,790","954,109","1,790,080","743,076","261,979","","3,546,965","2,222,377","1,324,588","2.78","2.69","","3,546,965","1,290,215","1,273,850","523,049","223,014","139,602","97,235","","3,546,965","242,665","1,226,843","1,352,343","725,114","","3,546,965","1,422,155","185,887","1,879,370","5,872","283","36,761","298","3,344","12,995","","3,546,965","10,640","20,675","84,398","","3,546,965","3,462,565","62,963","21,437","","2,222,377","274,879","480,464","421,053","355,942","340,096","238,934","90,713","20,296","141,600","","2,222,377","1,501,828","720,549","","1,501,828","4,096","33,035","104,962","292,198","520,741","281,754","265,042","1,288","720,549","7,521","61,444","162,933","174,687","313,964","372","","1,490,266","644,841","230,496","156,443","103,141","355,345","11,562","707,644","331,518","136,328","73,268","48,077","29,680","21,752","67,021","12,905","","1,247,205","19,986","33,711","100,555","309,885","372,673","326,305","84,090","850","77,383","","1,201,079","139,532","144,826","142,094","141,976","111,532","521,119","123,509"
"    Percent","","4,110,162","86.3%","13.7%","(X)","(X)","","4,110,162","66.3%","3.5%","2.3%","3.0%","5.5%","4.8%","5.4%","9.1%","0.1%","","4,110,162","1.5%","23.2%","21.5%","17.0%","14.0%","9.1%","6.2%","2.9%","4.5%","","4,110,162","1.2%","1.2%","6.0%","14.4%","21.2%","19.3%","13.6%","9.7%","13.4%","(X)","","4,110,162","1.2%","7.5%","23.2%","43.6%","18.1%","6.4%","","3,546,965","62.7%","37.3%","(X)","(X)","","3,546,965","36.4%","35.9%","14.7%","6.3%","3.9%","2.7%","","3,546,965","6.8%","34.6%","38.1%","20.4%","","3,546,965","40.1%","5.2%","53.0%","0.2%","0.0%","1.0%","0.0%","0.1%","0.4%","","3,546,965","0.3%","0.6%","2.4%","","3,546,965","97.6%","1.8%","0.6%","","2,222,377","12.4%","21.6%","18.9%","16.0%","15.3%","10.8%","4.1%","0.9%","(X)","","2,222,377","67.6%","32.4%","","1,501,828","0.3%","2.2%","7.0%","19.5%","34.7%","18.8%","17.6%","(X)","720,549","1.0%","8.5%","22.6%","24.2%","43.6%","(X)","","1,490,266","43.3%","15.5%","10.5%","6.9%","23.8%","(X)","707,644","46.8%","19.3%","10.4%","6.8%","4.2%","3.1%","9.5%","(X)","","1,247,205","1.6%","2.7%","8.1%","24.8%","29.9%","26.2%","6.7%","(X)","(X)","","1,201,079","11.6%","12.1%","11.8%","11.8%","9.3%","43.4%","(X)"
"Hawaii","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","526,305","450,120","76,185","1.1","8.6","","526,305","284,436","40,822","11,064","22,543","35,049","28,238","103,231","896","26","","526,305","9,296","70,632","77,396","83,263","123,945","79,541","46,366","19,117","16,749","","526,305","24,316","46,804","73,032","102,386","111,350","73,719","41,765","25,456","27,477","4.6","","526,305","25,812","75,744","134,960","182,061","76,225","31,503","","450,120","252,999","197,121","3.15","2.86","","450,120","154,266","137,884","64,061","39,592","29,224","25,093","","450,120","40,575","151,884","166,776","90,885","","450,120","9,343","5,536","125,472","38","77","1,728","11,882","391","295,653","","450,120","2,800","7,951","10,182","","450,120","410,296","25,659","14,165","","252,999","5,276","4,384","5,735","8,930","29,476","72,692","103,486","23,020","500,000","","252,999","171,544","81,455","","171,544","171","1,220","4,184","9,011","22,878","34,122","99,958","2,220","81,455","1,724","4,337","10,047","13,449","51,898","484","","170,664","47,753","26,060","22,293","16,695","57,863","880","80,443","40,324","15,014","8,803","3,841","2,999","1,514","7,948","1,012","","183,426","2,872","3,762","6,672","11,853","22,062","52,860","83,345","1,414","13,695","","180,074","18,166","18,277","22,041","21,471","17,672","82,447","17,047"
"    Percent","","526,305","85.5%","14.5%","(X)","(X)","","526,305","54.0%","7.8%","2.1%","4.3%","6.7%","5.4%","19.6%","0.2%","0.0%","","526,305","1.8%","13.4%","14.7%","15.8%","23.6%","15.1%","8.8%","3.6%","3.2%","","526,305","4.6%","8.9%","13.9%","19.5%","21.2%","14.0%","7.9%","4.8%","5.2%","(X)","","526,305","4.9%","14.4%","25.6%","34.6%","14.5%","6.0%","","450,120","56.2%","43.8%","(X)","(X)","","450,120","34.3%","30.6%","14.2%","8.8%","6.5%","5.6%","","450,120","9.0%","33.7%","37.1%","20.2%","","450,120","2.1%","1.2%","27.9%","0.0%","0.0%","0.4%","2.6%","0.1%","65.7%","","450,120","0.6%","1.8%","2.3%","","450,120","91.2%","5.7%","3.1%","","252,999","2.1%","1.7%","2.3%","3.5%","11.7%","28.7%","40.9%","9.1%","(X)","","252,999","67.8%","32.2%","","171,544","0.1%","0.7%","2.4%","5.3%","13.3%","19.9%","58.3%","(X)","81,455","2.1%","5.3%","12.3%","16.5%","63.7%","(X)","","170,664","28.0%","15.3%","13.1%","9.8%","33.9%","(X)","80,443","50.1%","18.7%","10.9%","4.8%","3.7%","1.9%","9.9%","(X)","","183,426","1.6%","2.1%","3.6%","6.5%","12.0%","28.8%","45.4%","(X)","(X)","","180,074","10.1%","10.1%","12.2%","11.9%","9.8%","45.8%","(X)"
"Idaho","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","676,192","588,489","87,703","2.0","5.1","","676,192","500,212","17,648","17,848","25,835","17,674","13,644","22,019","60,192","1,120","","676,192","12,395","152,416","124,667","70,601","128,650","47,469","49,591","27,442","62,961","","676,192","11,335","18,889","44,467","105,450","134,820","115,945","83,745","61,040","100,501","5.7","","676,192","12,351","49,414","162,485","274,111","123,411","54,420","","588,489","408,174","180,315","2.69","2.69","","588,489","205,474","222,737","87,160","34,037","24,960","14,121","","588,489","28,668","161,403","234,735","163,683","","588,489","296,247","30,365","196,590","9,764","494","46,389","225","5,936","2,479","","588,489","3,310","8,538","16,874","","588,489","570,623","13,658","4,208","","408,174","33,749","58,244","92,345","86,464","74,351","43,670","15,455","3,896","159,000","","408,174","271,460","136,714","","271,460","2,259","7,461","21,497","71,424","100,820","41,388","26,611","1,142","136,714","2,210","16,454","38,276","31,721","48,053","335","","269,946","110,889","45,777","32,049","21,150","60,081","1,514","134,728","69,301","25,824","14,066","8,455","4,605","2,700","9,777","1,986","","167,094","2,639","6,202","21,582","60,076","39,698","28,975","7,922","725","13,221","","162,964","21,104","20,502","22,265","21,431","13,535","64,127","17,351"
"    Percent","","676,192","87.0%","13.0%","(X)","(X)","","676,192","74.0%","2.6%","2.6%","3.8%","2.6%","2.0%","3.3%","8.9%","0.2%","","676,192","1.8%","22.5%","18.4%","10.4%","19.0%","7.0%","7.3%","4.1%","9.3%","","676,192","1.7%","2.8%","6.6%","15.6%","19.9%","17.1%","12.4%","9.0%","14.9%","(X)","","676,192","1.8%","7.3%","24.0%","40.5%","18.3%","8.0%","","588,489","69.4%","30.6%","(X)","(X)","","588,489","34.9%","37.8%","14.8%","5.8%","4.2%","2.4%","","588,489","4.9%","27.4%","39.9%","27.8%","","588,489","50.3%","5.2%","33.4%","1.7%","0.1%","7.9%","0.0%","1.0%","0.4%","","588,489","0.6%","1.5%","2.9%","","588,489","97.0%","2.3%","0.7%","","408,174","8.3%","14.3%","22.6%","21.2%","18.2%","10.7%","3.8%","1.0%","(X)","","408,174","66.5%","33.5%","","271,460","0.8%","2.7%","7.9%","26.3%","37.1%","15.2%","9.8%","(X)","136,714","1.6%","12.0%","28.0%","23.2%","35.1%","(X)","","269,946","41.1%","17.0%","11.9%","7.8%","22.3%","(X)","134,728","51.4%","19.2%","10.4%","6.3%","3.4%","2.0%","7.3%","(X)","","167,094","1.6%","3.7%","12.9%","36.0%","23.8%","17.3%","4.7%","(X)","(X)","","162,964","13.0%","12.6%","13.7%","13.2%","8.3%","39.4%","(X)"
"Illinois","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","5,289,653","4,783,421","506,232","1.8","6.2","","5,289,653","3,095,060","307,241","302,317","352,164","340,648","221,537","533,922","135,459","1,305","","5,289,653","38,808","581,868","587,470","470,009","775,783","637,697","696,082","334,234","1,167,702","","5,289,653","119,501","119,563","429,039","853,057","1,073,793","961,815","635,952","472,981","623,952","5.6","","5,289,653","136,737","617,772","1,537,441","1,932,352","845,275","220,076","","4,783,421","3,154,027","1,629,394","2.73","2.43","","4,783,421","1,456,954","1,702,595","791,960","378,425","257,725","195,762","","4,783,421","512,454","1,696,974","1,757,020","816,973","","4,783,421","3,757,212","204,784","734,516","8,689","710","25,245","1,112","23,835","27,318","","4,783,421","13,026","33,510","107,794","","4,783,421","4,649,969","97,912","35,540","","3,154,027","275,997","535,609","529,000","515,967","637,007","440,566","176,724","43,157","169,600","","3,154,027","2,070,243","1,083,784","","2,070,243","5,157","36,617","103,407","272,214","549,974","469,617","633,257","1,565","1,083,784","7,380","48,433","106,240","144,820","776,911","553","","2,060,357","825,240","331,333","228,941","162,582","512,261","9,886","1,068,988","400,145","223,340","130,836","83,003","55,173","39,681","136,810","14,796","","1,556,264","30,530","53,628","115,068","333,332","438,867","388,220","196,619","885","73,130","","1,506,302","199,241","205,259","187,053","168,855","130,776","615,118","123,092"
"    Percent","","5,289,653","90.4%","9.6%","(X)","(X)","","5,289,653","58.5%","5.8%","5.7%","6.7%","6.4%","4.2%","10.1%","2.6%","0.0%","","5,289,653","0.7%","11.0%","11.1%","8.9%","14.7%","12.1%","13.2%","6.3%","22.1%","","5,289,653","2.3%","2.3%","8.1%","16.1%","20.3%","18.2%","12.0%","8.9%","11.8%","(X)","","5,289,653","2.6%","11.7%","29.1%","36.5%","16.0%","4.2%","","4,783,421","65.9%","34.1%","(X)","(X)","","4,783,421","30.5%","35.6%","16.6%","7.9%","5.4%","4.1%","","4,783,421","10.7%","35.5%","36.7%","17.1%","","4,783,421","78.5%","4.3%","15.4%","0.2%","0.0%","0.5%","0.0%","0.5%","0.6%","","4,783,421","0.3%","0.7%","2.3%","","4,783,421","97.2%","2.0%","0.7%","","3,154,027","8.8%","17.0%","16.8%","16.4%","20.2%","14.0%","5.6%","1.4%","(X)","","3,154,027","65.6%","34.4%","","2,070,243","0.2%","1.8%","5.0%","13.1%","26.6%","22.7%","30.6%","(X)","1,083,784","0.7%","4.5%","9.8%","13.4%","71.7%","(X)","","2,060,357","40.1%","16.1%","11.1%","7.9%","24.9%","(X)","1,068,988","37.4%","20.9%","12.2%","7.8%","5.2%","3.7%","12.8%","(X)","","1,556,264","2.0%","3.4%","7.4%","21.4%","28.2%","24.9%","12.6%","(X)","(X)","","1,506,302","13.2%","13.6%","12.4%","11.2%","8.7%","40.8%","(X)"
"Indiana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
